"date","SiteName","no2_mor","no2_pick","o3_mor","o3_pick","pm25_mor","pm25_pick","pm10_mor","pm10_pick","temp_mor","temp_pick"
"2021-06-20","Inwood_UTSW","10.634","14.59","45.495","37.458","16.118","4.017","26.707","18.182","27.937","36.263"
"2021-06-21","Inwood_UTSW","8.95","16.89","19.347","35.901","6.386","5.562","18.454","18.443","28.237","29.009"
"2021-06-22","Inwood_UTSW","15.371","24.238","31.117","45.74","2.653","9.389","14.501","28.494","21.478","30.989"
"2021-06-23","Inwood_UTSW","14.482","17.57","29.388","30.266","11.438","19.991","28.442","38.002","26.198","35.972"
"2021-06-24","Inwood_UTSW","7.17","13.15","22.632","26.754","12.007","12.318","26.497","33.126","28.749","36.433"
"2021-06-25","Inwood_UTSW","4.166","7.301","22.14","29.341","9.787","18.009","35.76","48.029","29.258","35.5"
"2021-06-26","Inwood_UTSW","4.052","7.697","18.707","26.096","10.146","9.893","32.269","34.187","28.383","35.078"
"2021-06-27","Inwood_UTSW","3.578","6.037","23.567","26.926","6.076","4.712","24.904","19.512","28.049","31.668"
"2021-06-28","Inwood_UTSW","4.853","5.437","18.35","22.525","3.153","4.707","15.836","16.488","26.262","25.804"
"2021-06-29","Inwood_UTSW","7.47","15.045","17.599","30.6","3.242","4.942","15.539","19.132","24.709","32.79"
"2021-06-30","Inwood_UTSW","12.606","29.663","14.669","37.32","3.688","13.745","15.747","26.749","25.239","34.899"
"2021-07-01","Inwood_UTSW","20.013","35.667","13.797","44.405","6.23","8.332","19.32","21.418","28.251","37.704"
"2021-07-02","Inwood_UTSW","9.791","18.672","20.057","34.722","4.051","4.877","15.812","16.343","25.428","31.223"
"2021-07-03","Inwood_UTSW","9.572","16.012","19.366","43.395","5.46","19.904","19.326","34.081","27.425","30.137"
"2021-07-04","Inwood_UTSW","15.902","30.704","27.527","49.158","27.005","19.808","40.068","29.659","26.79","33.036"
"2021-07-05","Inwood_UTSW","13.488","21.117","28.788","39.463","45.169","29.004","54.789","38.653","26.834","32.499"
"2021-07-06","Inwood_UTSW","13.713","18.773","21.799","38.148","6.503","28.909","16.719","38.181","24.664","33.728"
"2021-07-07","Inwood_UTSW","16.138","22.39","9.972","42.402","15.566","15.503","25.992","26.429","26.111","35.604"
"2021-07-08","Inwood_UTSW","8.594","16.78","22.941","37.562","7.272","7.506","18.232","23.645","27.616","35.999"
"2021-07-09","Inwood_UTSW","2.348","4.849","23.387","27.34","2.984","4.744","15.066","21.753","25.681","30.988"
"2021-07-10","Inwood_UTSW","3.2","8.118","20.808","28.407","5.255","13.805","17.473","37.237","25.318","34.749"
"2021-07-11","Inwood_UTSW","12.457","26.238","20.061","47.178","7.256","17.611","29.346","28.374","28.729","35.763"
"2021-07-12","Inwood_UTSW","13.111","8.451","37.881","38.035","7.821","9.129","19.031","23.89","27.424","29.434"
"2021-07-13","Inwood_UTSW","7.027","11.94","15.044","30.24","7.59","18.36","23.883","66.433","24.987","35.423"
"2021-07-14","Inwood_UTSW","3.445","6.245","21.247","27.362","5.57","8.578","26.511","38.107","24.848","34.384"
"2021-07-15","Inwood_UTSW","4.08","6.715","25.072","26.636","4.191","8.172","16.576","28.747","24.849","34.534"
"2021-07-16","Inwood_UTSW","9.316","14.622","20.151","31.667","5.469","16.225","22.308","50.661","27.223","34.318"
"2021-07-17","Inwood_UTSW","2.471","6.791","17.639","26.742","13.424","18.967","48.55","64.729","28.518","34.572"
"2021-07-18","Inwood_UTSW","3.318","3.421","18.264","28.446","9.604","13.858","39.086","50.612","28.992","35.51"
"2021-07-19","Inwood_UTSW","9.621","17.963","11.102","40.895","11.668","10.928","36.197","25.048","29.794","30.315"
"2021-07-21","Inwood_UTSW","25.259","38.039","NaN","43.059","NaN","86.592","NaN","96.166","NaN","33.849"
"2021-07-22","Inwood_UTSW","16.3","21.029","29.463","43.312","86.078","27.985","93.593","38.087","27.583","34.683"
"2021-07-23","Inwood_UTSW","6.063","14.714","26.733","34.774","14.361","22.081","28.053","62.025","27.409","35.441"
"2021-07-24","Inwood_UTSW","6.881","14.613","20.48","33.361","14.345","27.447","53.148","89.855","28.474","38.133"
"2021-07-25","Inwood_UTSW","7.84","18.369","21.824","37.566","18.786","21.497","70.986","76.443","28.97","38.179"
"2021-07-26","Inwood_UTSW","15.77","27.124","20.833","44.5","13.598","15.061","47.433","46.499","29.572","39.024"
"2021-07-27","Inwood_UTSW","20.5","36.712","28.217","50.188","10.508","18.639","28.868","54.32","30.417","39.38"
"2021-07-28","Inwood_UTSW","18.008","30.852","33.201","42.706","14.346","23.166","33.108","52.735","29.363","35.389"
"2021-07-29","Inwood_UTSW","22.235","38.554","29.204","53.664","18.026","31.859","33.12","48.127","28.421","38.344"
"2021-07-30","Inwood_UTSW","27.458","45.062","33.013","52.677","40.047","36.502","48.953","47.319","30.237","38.907"
"2021-07-31","Inwood_UTSW","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-08-04","Inwood_UTSW","10.795","17.566","30.498","53.978","91.818","151.48","86.24","124.86","27.395","33.981"
"2021-08-05","Inwood_UTSW","13.656","24.401","36.567","46.109","121.588","82.413","106.592","91.483","26.663","33.478"
"2021-08-06","Inwood_UTSW","19.208","19.735","NaN","49.959","NaN","54.119","NaN","58.611","NaN","34.614"
"2021-08-07","Inwood_UTSW","4.583","8.115","34.33","30.823","49.653","13.048","55.095","36.455","26.727","35.229"
"2021-08-08","Inwood_UTSW","3.202","6.931","21.897","30.111","8.64","8.24","31.937","35.991","27.703","36.028"
"2021-08-09","Inwood_UTSW","4.063","9.961","20.812","35.099","5.228","12.56","26.116","36.999","28.898","36.849"
"2021-08-10","Inwood_UTSW","4.567","10.19","22.188","27.151","13.918","9.631","32.688","32.332","28.918","36.594"
"2021-08-11","Inwood_UTSW","5.603","13.825","20.436","29.326","7.061","7.081","27.44","22.829","29.218","36.734"
"2021-08-12","Inwood_UTSW","8.447","19.872","23.886","30.698","4.883","5.256","18.534","19.276","28.762","37.202"
"2021-08-13","Inwood_UTSW","10.111","17.017","19.223","32.269","6.259","6.484","20.096","20.644","28.833","36.842"
"2021-08-14","Inwood_UTSW","7.629","9.263","20.388","31.89","9.276","6.168","24.233","18.204","29.556","28.031"
"2021-08-15","Inwood_UTSW","7.599","20.104","16.162","49.684","8.351","24.855","17.993","35.44","25.674","33.638"
"2021-08-16","Inwood_UTSW","14.007","19.843","23.732","44.89","20.96","22.442","33.4","32.404","26.935","34.138"
"2021-08-17","Inwood_UTSW","7.979","3.738","30.01","33.354","15.623","5.497","25.344","17.879","27.582","24.034"
"2021-08-18","Inwood_UTSW","3.164","4.907","27.097","21.394","8.092","4.891","25.245","22.836","24.162","27.949"
"2021-08-19","Inwood_UTSW","3.798","13.986","20.645","28.209","11.718","17.79","27.537","53.935","24.617","35.624"
"2021-08-20","Inwood_UTSW","5.349","14.588","16.946","33.54","10.669","9.982","39.219","34.99","28.036","36.295"
"2021-08-21","Inwood_UTSW","3.979","10.998","23.861","33.307","13.503","9.942","52.421","38.397","28.641","36.225"
"2021-08-22","Inwood_UTSW","4.114","6.442","21.3","29.515","11.84","22.29","47.947","72.265","29.881","36.718"
"2021-08-23","Inwood_UTSW","8.738","14.959","24.558","35.821","14.883","15.38","50.21","51.127","28.738","37.4"
"2021-08-24","Inwood_UTSW","6.878","11.69","21.612","34.957","8.979","6.412","35.422","26.714","28.098","37.458"
"2021-08-25","Inwood_UTSW","10.515","26.22","21.032","44.863","9.978","8.23","37.12","26.68","29.073","39.15"
"2021-08-26","Inwood_UTSW","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-09-07","Inwood_UTSW","17.009","22.553","NaN","63.497","NaN","35.272","NaN","47.123","NaN","37.827"
"2021-09-08","Inwood_UTSW","11.867","24.262","NaN","55.904","NaN","34.57","NaN","47.848","NaN","34"
"2021-09-09","Inwood_UTSW","4.975","NaN","41.521","NaN","7.341","NaN","24.272","NaN","25.469","NaN"
"2021-09-10","Inwood_UTSW","4.694","5.175","31.08","51.05","9.54","9.511","29.253","28.902","25.027","34.6"
"2021-09-11","Inwood_UTSW","123.863","136.024","29.954","55.594","13.848","8.249","35.616","25.36","25.148","33.038"
"2021-09-12","Inwood_UTSW","118.008","131.638","32.46","58.548","10.77","8.226","29.472","22.519","24.45","33.336"
"2021-09-13","Inwood_UTSW","2.427","0.12","24.362","26.632","10.217","7.87","24.647","33.542","25.83","31.98"
"2021-09-14","Inwood_UTSW","0.303","0.19","25.56","34.648","18.975","3.65","63.845","22.092","25.805","28.77"
"2021-09-15","Inwood_UTSW","1.976","3.919","31.41","36.17","4.137","6.32","21.86","20.083","23.972","32.369"
"2021-09-16","Inwood_UTSW","4.26","3.952","12.419","41.141","8.503","6.559","26.962","17.967","25.841","33.011"
"2021-09-17","Inwood_UTSW","5.59","3.119","22.695","42.592","13.577","15.207","23.152","25.382","25.125","34.83"
"2021-09-18","Inwood_UTSW","3.785","3.943","19.775","38.743","9.363","7.826","21.948","19.323","27.158","35.118"
"2021-09-19","Inwood_UTSW","2.433","2.962","22.665","45.812","13.485","14.482","24.142","24.007","27.29","35.365"
"2021-09-20","Inwood_UTSW","10.148","27.08","24.582","39.272","16.07","13.905","25.882","33.127","25.905","38.785"
"2021-09-21","Inwood_UTSW","2.308","3.406","31.965","49.976","14.255","7.221","31.777","31.19","29.415","30.478"
"2021-09-22","Inwood_UTSW","0.34","0","44.208","55.418","0.008","0.062","3.285","3.292","21.5","29.852"
"2021-09-23","Inwood_UTSW","1.264","3.61","32.8","54.675","1.075","0.195","8.455","4.865","20.4","31.245"
"2021-09-28","Inwood_UTSW","0.198","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-09-29","Inwood_UTSW","3.872","8.777","27.937","54.083","8.207","8.527","26.198","22.933","26.102","33.023"
"2021-09-30","Inwood_UTSW","1.515","NaN","26.678","NaN","5.465","NaN","24.655","NaN","24.648","NaN"
"2021-10-01","Inwood_UTSW","5.763","9.266","30.383","25.018","15.04","9.289","48.737","27.301","20.92","24.214"
"2021-10-02","Inwood_UTSW","5.609","11.759","12.237","46.551","11.402","15.346","27.933","31.349","22.898","29.96"
"2021-10-03","Inwood_UTSW","10.053","9.616","18.033","57.201","8.297","7.348","27.117","25.874","22.787","31.639"
"2021-10-04","Inwood_UTSW","8.274","4.312","5.785","57.748","15.665","7.55","37.827","29.035","21.465","32.34"
"2021-10-05","Inwood_UTSW","3.007","0.59","42.357","54.501","9.255","9.201","31.992","23.005","21.822","31.658"
"2021-10-06","Inwood_UTSW","5.494","3.47","38.781","65.82","13.876","11.348","32.609","28.026","21.848","32.724"
"2021-10-07","Inwood_UTSW","11.608","15.453","24.255","51.91","24.862","20.037","46.582","53.77","22.083","32.817"
"2021-10-08","Inwood_UTSW","5.967","7.593","44.64","58.771","19.628","12.148","43.053","25.743","24.76","33.623"
"2021-10-09","Inwood_UTSW","1.768","5.937","50.928","52.386","13.032","6.501","27.548","21.75","25.3","33.389"
"2021-10-10","Inwood_UTSW","1.713","2.55","37.648","32.174","9.136","5.123","20.873","19.863","23.505","33.554"
"2021-10-11","Inwood_UTSW","3.332","5.343","30.034","53.008","3.208","15.347","21.947","31.718","18.662","30.784"
"2021-10-12","Inwood_UTSW","2.534","0.793","27.884","21.732","16.969","23.348","34.209","37.727","20.549","28.447"
"2021-10-13","Inwood_UTSW","58.129","162.197","21.412","22.89","12.603","19.255","29.555","53.615","26.633","26.977"
"2021-10-14","Inwood_UTSW","99.769","1.434","30.663","30.652","7.593","7.44","42.047","20.518","19.923","29.005"
"2021-10-15","Inwood_UTSW","2.062","1.535","21.772","40.025","3.54","4.39","15.382","23.585","23.017","21.515"
"2021-10-16","Inwood_UTSW","1.317","2.107","33.642","51.853","4.788","2.689","23.447","16.811","15.727","25.077"
"2021-10-17","Inwood_UTSW","2.359","0","10.093","51.714","14.227","3.244","32.722","12.426","13.805","22.847"
"2021-10-18","Inwood_UTSW","85.275","119.748","22.556","48.322","7.381","3.312","23.152","16.968","15.989","25.668"
"2021-10-19","Inwood_UTSW","149.772","142.809","37.819","47.898","5.263","3.092","18.957","16.825","17.659","27.93"
"2021-10-20","Inwood_UTSW","137.208","126.85","37.628","37.48","5.946","4.93","20.074","19.25","19.888","28.78"
"2021-10-21","Inwood_UTSW","168.73","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-10-22","Inwood_UTSW","153.609","156.784","41.358","48.076","4.438","8.586","25.98","28.204","19.262","30.09"
"2021-10-23","Inwood_UTSW","141.847","162.426","28.407","34.51","10.485","7.4","24.591","26.538","22.25","31.128"
"2021-10-24","Inwood_UTSW","154.915","120.56","30.413","35.956","3.408","5.066","21.582","25.331","22.713","30.354"
"2021-10-25","Inwood_UTSW","121.476","105.12","33.775","47.626","6.533","4.368","25.987","18.818","22.452","31.52"
"2021-10-26","Inwood_UTSW","102.214","69.963","22.682","28.089","8.327","5.818","20.986","18.438","24.003","29.233"
"2021-10-27","Inwood_UTSW","48.105","0","25.159","34.13","3.429","2.747","15.447","19.947","25.022","19.892"
"2021-10-28","Inwood_UTSW","0.195","0.064","32.39","45.093","2.56","3.234","22.543","36.558","16.963","22.079"
"2021-10-29","Inwood_UTSW","0.402","0.043","42.654","46.257","2.212","2.147","20.276","16.587","16.752","24.19"
"2021-10-30","Inwood_UTSW","2.446","0.003","9.673","40.38","6.623","3.85","32.087","20.933","10.423","23.547"
"2021-10-31","Inwood_UTSW","2.222","2.999","10.838","54.672","18.467","4.882","46.052","20.634","14.972","26.573"
"2021-11-01","Inwood_UTSW","0.578","0.427","33.183","45.197","6.257","5.302","27.455","22.162","15.982","25.12"
"2021-11-02","Inwood_UTSW","1.004","NaN","15.695","NaN","7.83","NaN","22.927","NaN","17.088","NaN"
"2021-11-03","Inwood_UTSW","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-11-08","Inwood_UTSW","0.013","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-11-09","Inwood_UTSW","0","NaN","35.553","NaN","7.55","NaN","18.26","NaN","16.033","NaN"
"2021-11-14","Inwood_UTSW","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-11-15","Inwood_UTSW","1.922","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-12-01","Inwood_UTSW","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-12-03","Inwood_UTSW","0.363","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-12-04","Inwood_UTSW","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-12-05","Inwood_UTSW","0.175","0","24.498","24.99","13.25","7.68","38.933","42.21","16.998","25.12"
"2021-12-06","Inwood_UTSW","0.121","0.052","16.985","43.798","4.51","10.805","23.425","32.975","20.475","14.018"
"2021-12-07","Inwood_UTSW","0.208","NaN","37.983","NaN","3.03","NaN","16.587","NaN","5.073","NaN"
